"math-ph/0404057","Martin Zirnbauer","Martin R. Zirnbauer","The supersymmetry method of random matrix theory","Short review article (max. 4000 words) solicited by the editors of
  the Encyclopedia of Mathematical Physics (Elsevier, 2005)",,,,"math-ph math.MP",,"  The supersymmetry method pioneered by Wegner and Efetov (1979-1983) is
reviewed for the case of Hermitian band random matrices, with special attention
given to the original method of Schaefer and Wegner and a recent variant due to
Fyodorov. Particular emphasis is placed on correctness of the mathematical
reasoning.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 11:36:56 GMT""}]","2007-05-23"
"math/0404444","Ludkovsky Sergey Victor","S.V. Ludkovsky","Unbounded operators on Banach spaces over the quaternion field","20 pages","2007, Hypercomplex Numbers in Geometry and Physics, V. 4: 1 (7)",,,"math.OA math.SP",,"  Resolvents of quasi-linear operators and operator algebras in Banach spaces
over the quaternion field are investigated. Spectral theory of unbounded
nonlinear operators in quaternion Banach spaces is studied. Strongly continuous
semigroups of quaternion quasi-linear operators are investigated and the polar
decomposition theorem for them is proved.
","[{""version"":""v1"",""created"":""Sat, 24 Apr 2004 16:09:47 GMT""}]","2018-12-18"
"math/0404446","Andrei Zelevinsky","Arkady Berenstein, Andrei Zelevinsky","Quantum cluster algebras","Minor corrections; final version, to appear in Advances in
  Mathematics; 41 pages",,,,"math.QA math.AG math.RT",,"  Cluster algebras were introduced by S. Fomin and A. Zelevinsky in
math.RT/0104151; their study continued in math.RA/0208229, math.RT/0305434.
This is a family of commutative rings designed to serve as an algebraic
framework for the theory of total positivity and canonical bases in semisimple
groups and their quantum analogs. In this paper we introduce and study quantum
deformations of cluster algebras.
","[{""version"":""v1"",""created"":""Sat, 24 Apr 2004 18:02:53 GMT""},{""version"":""v2"",""created"":""Fri, 9 Jul 2004 21:05:40 GMT""}]","2007-05-23"
"math/0404447","M. R. Grasselli","M. R. Grasselli and T. R. Hurd","Indifference pricing and hedging in stochastic volatility models",,,,,"math.PR math.OC q-fin.PR",,"  We apply the concepts of utility based pricing and hedging of derivatives in
stochastic volatility markets and introduce a new class of ""reciprocal affine""
models for which the indifference price and optimal hedge portfolio for pure
volatility claims are efficiently computable. We obtain a general formula for
the market price of volatility risk in these models and calculate it explicitly
for the case of an exponential utility.
","[{""version"":""v1"",""created"":""Sat, 24 Apr 2004 19:01:28 GMT""}]","2008-12-02"
"math/0404448","Paolo Stellari","Paolo Stellari","Singular cubic fourfolds containing a plane","19 pages. Exposition improved but no new results added to the
  previous version. Final version to appear in Le Matematiche",,,,"math.AG","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In this paper we consider cubic 4-folds containing a plane whose discriminant
curve is a reduced nodal plane sextic. In particular, we describe the singular
points of such cubic 4-folds and we give an estimate of the rank of the free
abelian group generated by the equivalence classes of the algebraic cycles of
codimension 2. Moreover, we describe some conditions on the geometry of the
plane sextics so that all the associated cubic 4-folds are singular and we
construct a family of smooth rational cubic 4-folds whose discriminant curve is
reduced but reducible.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 07:58:51 GMT""},{""version"":""v2"",""created"":""Wed, 25 May 2005 10:01:29 GMT""},{""version"":""v3"",""created"":""Mon, 12 Sep 2011 06:28:14 GMT""}]","2011-09-13"
"math/0404449","Carlo Antonio Rossi","C. A. Rossi","Principal bundles with groupoid structure: local vs. global theory and
  nonabelian \u{c}ech cohomology","97 pages; mostly a review, but up to Section 4 there are some (as far
  as I know) new results, which I personally did not find anywhere else, or I
  found in a different shape",,,,"math.DG math-ph math.MP",,"  The aim of this paper is to review and discuss in detail local aspects of
principal bundles with groupoid structure. Many results, in particular from the
second and third section, are already known to some extents, but, due to the
lack of a ``unified'' point of view on the subject, I decided nonetheless to
(re)define all the main concepts and write all proofs; however, some results
are reformulated in a more elegant way, using the division map and the
generalized conjugation of a Lie groupoid. In the same framework, I discuss
later generalized groupoids and Morita equivalences from a local point of view;
in particular, I found a (so far as I know) new characterization of generalized
morphisms coming from nonabelian ech cohomology, which allows one to view
generalized morphisms as a generalization of classical descent data. I found
also a factorization formula for the division map, which is the crucial point
in the local formulation of Morita equivalences.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 15:42:28 GMT""}]","2007-05-23"
"nlin/0404042","Eldad Bettelheim","E. Bettelheim and O. Agam","Tip-splitting evolution in the idealized Saffman-Taylor problem",,"J. Phys. A: Math. Gen. 39 (2006) 1759-1765","10.1088/0305-4470/39/7/018",,"nlin.PS cond-mat.soft nlin.SI",,"  We derive a formula describing the evolution of tip-splittings of
Saffman-Taylor fingers in a Hele-Shaw cell, at zero surface tension.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 10:44:52 GMT""},{""version"":""v2"",""created"":""Fri, 3 Feb 2006 20:11:57 GMT""}]","2007-05-23"
"nucl-th/0404070","Yoshikazu Fujiwara","Y. Fujiwara (1), C. Nakamoto (2), Y. Suzuki (3), M. Kohno (4), K.
  Miyagawa (5) ((1) Kyoto University, (2) Suzuka National College of
  Technology, (3) Niigata University, (4) Kyushu Dental College, (5) Okayama
  Science University)","Quark-Model Baryon-Baryon Interaction and its Applications to
  Hypernuclei","20 pages, 12 figures, 18th Nishinomiya Yukawa Memorial Symposium on
  Strangeness in Nuclear Matter, 4 - 5 December 2003, Nishinomiya, Japan. (to
  be published in Prog. Theor. Phys. Suppl.)","Prog.Theor.Phys.Suppl. 156 (2004) 17-36","10.1143/PTPS.156.17",,"nucl-th",,"  The quark-model baryon-baryon interaction fss2, proposed by the Kyoto-Niigata
group, is a unified model for the complete baryon octet (B_8=N, Lambda, Sigma
and Xi), which is formulated in a framework of the (3q)-(3q) resonating-group
method (RGM) using the spin-flavor SU_6 quark-model wave functions and
effective meson-exchange potentials at the quark level. Model parameters are
determined to reproduce properties of the nucleon-nucleon system and the
low-energy cross section data for the hyperon-nucleon scattering. Due to the
several improvements including the introduction of vector-meson exchange
potentials, fss2 has achieved very accurate description of the NN and YN
interactions, comparable to various one-boson exchange potentials. We review
the essential features of fss2 and our previous model FSS, and their
predictions to few-body systems in confrontation with the available
experimental data. Some characteristic features of the B_8 B_8 interactions
with the higher strangeness, S=-2, -3, -4, predicted by fss2 are discussed.
These quark-model interactions are now applied to realistic calculations of
few-body systems in a new three-cluster Faddeev formalism which uses
two-cluster RGM kernels. As for the few-body systems, we discuss the
three-nucleon bound states, the Lambda NN-Sigma NN system for the hypertriton,
the alpha alpha Lambda system for 9Be Lambda, and the Lambda Lambda alpha
system for 6He Lambda Lambda.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 12:31:44 GMT""}]","2009-11-10"
"nucl-th/0404071","Yoshikazu Fujiwara","Y. Fujiwara (1), K. Miyagawa (2), M. Kohno (3), Y. Suzuki (4), D. Baye
  (5), J.-M. Sparenberg (6) ((1) Kyoto University, (2) Okayama Science
  University, (3) Kyushu Dental College, (4) Niigata University, (5) Universite
  Libre de Bruxelles, (6) TRIUMF)","Faddeev calculation of 3 alpha and alpha alpha Lambda systems using
  alpha alpha resonating-group method kernel","23 pages, one figure, submitted to Phys. Rev. C","Phys.Rev. C70 (2004) 024002","10.1103/PhysRevC.70.024002",,"nucl-th",,"  We carry out Faddeev calculations of three-alpha (3 alpha) and two-alpha plus
Lambda (alpha alpha Lambda) systems, using two-cluster resonating-group method
kernels. The input includes an effective two-nucleon force for the alpha alpha
resonating-group method and a new effective Lambda N force for the Lambda alpha
interaction. The latter force is a simple two-range Gaussian potential for each
spin-singlet and triplet state, generated from the phase-shift behavior of the
quark-model hyperon-nucleon interaction, fss2, by using an inversion method
based on supersymmetric quantum mechanics. Owing to the exact treatment of the
Pauli-forbidden states between the clusters, the present three-cluster Faddeev
formalism can describe the mutually related, alpha alpha, 3 alpha and alpha
alpha Lambda systems, in terms of a unique set of the baryon-baryon
interactions. For the three-range Minnesota force which describes the alpha
alpha phase shifts quite accurately, the ground-state and excitation energies
of 9Be Lambda are reproduced within 100 - 200 keV accuracy.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 08:19:02 GMT""},{""version"":""v2"",""created"":""Tue, 13 Jul 2004 12:03:19 GMT""}]","2009-11-10"
"physics/0404115","Chang Soon Yong","S. Y. Chang, J. Carlson, V. R. Pandharipande, K. E. Schmidt","Quantum Monte Carlo Studies of Superfluid Fermi Gases","11 figures, 3 tables","Phys.Rev.A70:043602,2004","10.1103/PhysRevA.70.043602",,"physics.atom-ph",,"  We report results of quantum Monte Carlo calculations of the ground state of
dilute Fermi gases with attractive short range two-body interactions. The
strength of the interaction is varied to study different pairing regimes which
are characterized by the product of the s-wave scattering length and the Fermi
wave vector, $ak_F$. We report results for the ground state energy, the pairing
gap $\Delta$ and the quasiparticle spectrum. In the weak coupling regime,
$1/ak_F < -1$, we obtain BCS superfluid and the energy gap $\Delta$ is much
smaller than the Fermi gas energy $E_{FG}$.
  When $ a > 0$, the interaction is strong enough to form bound molecules with
energy $E_{mol}$. For $1/ak_F \gtrsim 0.5$ we find that weakly interacting
composite bosons are formed in the superfluid gas with $\Delta$ and gas energy
per particle approaching $|E_{mol}|/2$. In this region we seem to have
Bose-Einstein condensation (BEC) of molecules. The behavior of the energy and
the gap in the BCS to BEC transition region, $-0.5 < 1/ak_F < 0.5$ is
discussed.
","[{""version"":""v1"",""created"":""Sat, 24 Apr 2004 19:28:26 GMT""},{""version"":""v2"",""created"":""Wed, 16 Jun 2004 05:56:49 GMT""}]","2009-02-05"
"quant-ph/0404140","Shang-Bin Li","Shang-Bin Li, Jing-Bo Xu","Entangling two mode thermal fields through quantum erasing","11 pages, 6 figures, a minor mistake is corrected","Physics Letters A 337 (4-6): 321 (2005)","10.1016/j.physleta.2005.02.003",,"quant-ph",,"  We investigate a possible scheme for entangling two mode thermal fields
through the quantum erasing process, in which an atom is coupled with two mode
fields via the interaction governed by the two-mode two-photon Jaynes-Cummings
model. The influence of phase decoherence on the entanglement of two mode
fields is discussed. It is found that quantum erasing process can transfer part
of entanglement between the atom and fields to two mode fields initially in the
thermal states. The entanglement achieved by fields heavily depends on their
initial temperature and the detuning. The entanglement of stationary state is
also investigated.
","[{""version"":""v1"",""created"":""Sat, 24 Apr 2004 19:20:46 GMT""},{""version"":""v2"",""created"":""Thu, 3 Jun 2004 14:34:45 GMT""}]","2009-11-10"
"quant-ph/0404141","Wei Song","Wei Song, Ming Yang, Zhuo-Liang Cao","Probabilistic implementation of universal Hadamard and Unitary gates","9 pages, no figures","Physics Letters A, 330, 155-160 (2004)","10.1016/j.physleta.2004.07.060",,"quant-ph",,"  We show that the Hadamard and Unitary gates could be implemented by a unitary
evolution together with a measurement for any unknown state chosen from a set
$A = {{| {\Psi_i} > ,| {\bar {\Psi}_i} >}}({i = 1,2})$ if and only if $|
{\Psi_1} > ,| {\Psi_2} > ,| {\bar {\Psi}_1} > ,| {\bar {\Psi}_2} >$ are
linearly independent. We also derive the best transformation efficiencies.
","[{""version"":""v1"",""created"":""Sun, 25 Apr 2004 02:11:34 GMT""},{""version"":""v2"",""created"":""Thu, 2 Sep 2004 12:04:13 GMT""}]","2009-11-10"
