"cond-mat/0409682","Valeriy Brazhnyi Dr","V.A. Brazhnyi, V.V. Konotop","Effected of Feshbach resonance on dynamics of matter waves in optical
  lattices","16 pages, 11 figures (revised version). to be published in Phys. Rev.
  A (2005)","Phys. Rev. A 72, 033615 (2005)","10.1103/PhysRevA.72.033615",,"cond-mat.soft",,"  Mean-filed dynamics of a Bose-Einstein condensate (BEC) loaded in an optical
lattice (OL), confined by a parabolic potentials, and subjected to change of a
scattering length by means of the Feshbach resonance (FR), is considered. The
system is described by the Gross-Pitaevskii (GP) equation with varying
nonlinearity, which in a number of cases can be reduced a one-dimensional
perturbed nonlinear Schr\""{o}dinger (NLS) equation. A particular form of the
last one depends on relations among BEC parameters. We describe periodic
solutions of the NLS equation and their adiabatic dynamics due to varying
nonlinearity; carry out numerical study of the dynamics of the NLS equation
with periodic and parabolic trap potentials. We pay special attention to
processes of generation of trains of bright and dark matter solitons from
initially periodic waves.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 15:43:59 GMT""},{""version"":""v2"",""created"":""Tue, 6 Sep 2005 09:49:56 GMT""}]","2009-11-10"
"cs/0409050","Manoj Kumar","Sunder Lal and Manoj Kumar","Some Applications of Directed Signature Scheme","12 pages, no figures, this paper provides some application of
  directed signature scheme",,,,"cs.CR",,"  Directed signature scheme is applicable when the signed message contains
information sensitive to the receiver, because only receiver can directly
verify the signature and that he/she can prove its validity to any third party,
whenever necessary. This paper presents two applications of directed signature
scheme. (i) Directed &#8211;Delegated Signature Scheme. This scheme combines
the idea of proxy signatures with directed signature scheme. (ii) Allocation of
registration number. This scheme proposes a registration scheme in which the
registration number cannot be forged and misused.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 13:18:16 GMT""}]","2007-05-23"
"hep-ph/0409296","Bo-Qiang Ma","Feng Huang, Rong-Guang Xu, Bo-Qiang Ma","Sigma Meson Cloud and Proton's Light Flavor Sea Quarks","10 latex pages, 4 figures. Version to appear in PLB","Phys.Lett. B602 (2004) 67-72","10.1016/j.physletb.2004.09.052",,"hep-ph nucl-th",,"  We take into account the sigma meson cloud effect in the meson cloud model to
calculate the distributions of light flavor sea quarks in the proton. Our
calculation gives a better description of the data for $\bar{d}(x)/\bar{u}(x)$.
We also provide a picture that the probability of finding a physical proton in
a Fock state $|N\omega> $ is reasonable small with a smaller cutoff
$\Lambda_{\omega}$.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 00:51:35 GMT""},{""version"":""v2"",""created"":""Thu, 7 Oct 2004 14:00:32 GMT""}]","2009-11-10"
"hep-ph/0409297","Ivan Vitev","Ivan Vitev","The perturbative QCD factorization approach in high energy nuclear
  collisions","Proceedings of the ""Hot Quarks 2004"" workshop. To be published in
  Journal of Physics G. 15 pages, 9 figures","J.Phys. G31 (2005) S557-S572","10.1088/0954-3899/31/4/067",,"hep-ph nucl-th",,"  I discuss the systematic modifications to the perturbative QCD factorization
approach in high energy l+A, p+A and A+A reactions. These include transverse
momentum diffusion manifest in the Cronin effect and a small increase in the
dijet acoplanarity; nuclear size enhanced power corrections that lead to
shadowing in deeply inelastic scattering and suppression of single and double
inclusive hadron production at forward rapidity at RHIC but disappear as a
function of the transverse momentum; inelastic attenuation of the jet cross
sections or jet quenching that persists to much higher pT.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 01:22:52 GMT""}]","2009-11-10"
"hep-th/0409268","Nahomi Kan","Nahomi Kan, Kiyoshi Shiraishi (Yamaguchi University)","Divergences in QED on a Graph","14 pages, no figures, RevTeX4. References and typos added","J.Math.Phys. 46 (2005) 112301","10.1063/1.2109687",,"hep-th",,"  We consider a model of quantum electrodynamics (QED) on a graph. The one-loop
divergences in the model are investigated by use of the background field
method.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 19:23:45 GMT""},{""version"":""v2"",""created"":""Tue, 15 Mar 2005 09:58:38 GMT""}]","2015-06-26"
"hep-th/0409269","Harold Blas","Harold Blas","Bosonization, soliton-particle duality and Mandelstam-Halpern operators","29 pages, LaTex. Based on paper hep-th/0404058. Higher rank Lie
  algebra discussion added. Invited paper for ""Progress in Boson Research""
  (Nova Science Publishers)",,,,"hep-th",,"  The generalized massive Thirring model (GMT) with $N_{f}$[=number of positive
roots of $su(n)$] fermion species is bosonized in the context of the functional
integral and operator formulations and shown to be equivalent to a generalized
sine-Gordon model (GSG) with $N_{f}$ interacting soliton species. The
generalized Mandelstam-Halpern soliton operators are constructed and the
fermion-boson mapping is established through a set of generalized bosonization
rules in a quotient positive definite Hilbert space of states. Each fermion
species is mapped to its corresponding soliton in the spirit of
particle/soliton duality of Abelian bosonization. In the semi-classical limit
one recovers the so-called SU(n) affine Toda model coupled to matter fields
(ATM) from which the classical GSG and GMT models were recently derived in the
literature. The intermediate ATM like effective action possesses some spinors
resembling the higher grading fields of the ATM theory which have non-zero
chirality. These fields are shown to disappear from the physical spectrum, thus
providing a bag model like confinement mechanism and leading to the appearance
of the massive fermions (solitons). The $su(3)$ and $su(4)$ cases are discussed
in detail.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 20:09:15 GMT""}]","2007-05-23"
"hep-th/0409271","Alex Buchel","Alex Buchel","Coarse-graining 1/2 BPS geometries of type IIB supergravity","10 pages","Int.J.Mod.Phys. A21 (2006) 3495-3502","10.1142/S0217751X06032551",,"hep-th",,"  Recently Lin, Lunin and Maldacena (LLM) (hep-th/0409174) explicitly mapped
1/2 BPS excitations of type IIB supergravity on AdS_5 x S^5 into free fermion
configurations. We discuss thermal coarse-gaining of LLM geometries by
explicitly mapping the corresponding equilibrium finite temperature fermion
configuration into supergravity. Following Mathur conjecture, a prescription of
this sort should generate a horizon in the geometry. We did not find a horizon
in finite temperature equilibrium LLM geometry. This most likely is due to the
fact that coarse-graining is performed only in a half-BPS sector of the full
Hilbert space of type IIB supergravity. For temperatures much less than the AdS
curvature scale the equilibrium background corresponding to nearly degenerate
dual fermi-gas is found analytically.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 15:37:33 GMT""}]","2009-11-10"
"math-ph/0409070","Henning Bostelmann","Henning Bostelmann","Phase space properties and the short distance structure in quantum field
  theory","v3: minor changes, as to appear in J. Math. Phys.; 15 pages","J.Math.Phys. 46 (2005) 052301","10.1063/1.1883313",,"math-ph math.MP",,"  The paper investigates relations between the phase space structure of a
quantum field theory (""nuclearity"") and the concept of pointlike localized
fields. Given a net of local observable algebras, a phase space condition is
introduced that allows a very detailed description of the theory's field
content. An appendix discusses noninteracting models as examples.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 17:06:54 GMT""},{""version"":""v2"",""created"":""Wed, 2 Feb 2005 15:51:46 GMT""},{""version"":""v3"",""created"":""Sun, 3 Apr 2005 20:28:49 GMT""}]","2007-05-23"
"math-ph/0409071","Yuri Lvov","Yeontaek Choi, Yuri V. Lvov and Sergey Nazarenko","Probability densities and preservation of randomness in wave turbulence",,,,,"math-ph math.MP",,"  Turbulence closure for the weakly nonlinear stochastic waves requires,
besides weak nonlinearity, randomness in both the phases and the amplitudes of
the Fourier modes. This randomness, once present initially, must remain over
the nonlinear evolution time. Finding out to what extent is this true is the
main goal of the present Letter. For this analysis we derive an evolution
equation for the full probability density function (PDF) of the wave field. We
will show that, for any statistics of the amplitudes, phases tend to stay
random if they were random initially. If in addition the initial amplitudes are
independent variables they will remain independent in a coarse-grained sense,
i.e. when considered in small subsets which are much less than the total set of
modes.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 14:41:50 GMT""}]","2007-05-23"
"math/0409495","Tom C. Braden","Tom Braden, Valery A. Lunts","Equivariant-constructible Koszul duality for dual toric varieties","47 pages",,,,"math.AG",,"  For a pair of affine toric varieties X and Y defined by dual cones, we define
an equivalence between two triangulated categories. The first is a mixed
version of the equivariant derived category of X and the second is a mixed
version of the derived category of sheaves on Y which are locally constant with
unipotent monodromy on each orbit. This equivalence satisfies the Koszul
duality formalism of Beilinson, Ginzburg, and Soergel. A similar duality was
constructed in math.AG/0308216; this new approach is more canonical.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 20:10:49 GMT""},{""version"":""v2"",""created"":""Fri, 29 Oct 2004 16:08:09 GMT""},{""version"":""v3"",""created"":""Sat, 30 Oct 2004 18:20:54 GMT""}]","2007-05-23"
"math/0409496","Uwe Nagel","Uwe Nagel","Liaison classes of modules",,,,,"math.AC math.AG",,"  We propose a concept of module liaison that extends Gorenstein liaison of
ideals and provides an equivalence relation among unmixed modules over a
commutative Gorenstein ring. Analyzing the resulting equivalence classes we
show that several results known for Gorenstein liaison are still true in the
more general case of module liaison. In particular, we construct two maps from
the set of even liaison classes of modules of fixed codimension into stable
equivalence classes of certain reflexive modules. As a consequence, we show
that the intermediate cohomology modules and properties like being perfect,
Cohen-Macaulay, Buchsbaum, or surjective-Buchsbaum are preserved in even module
liaison classes. Furthermore, we prove that the module liaison class of a
complete intersection of codimension one consists of precisely all perfect
modules of codimension one.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 20:26:41 GMT""}]","2007-05-23"
"math/0409497","Xiao-Song Lin","Ruifeng Qiu","Stabilizations of Reducible Heegaard Splittings","79 pages, 26 figures",,,,"math.GT",,"  C. Gordon conjectured that a connected sum of two Heegaard splittings is
stabilized if and only if one of the two factors is stabilized (Problem 3.91 in
Kirby's problem list). In this paper, we shall prove this conjecture.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 04:10:44 GMT""},{""version"":""v2"",""created"":""Fri, 24 Nov 2006 01:45:51 GMT""}]","2007-05-23"
"math/0409498","Xiao-Song Lin","Jiming Ma and Ruifeng Qiu","Heegaard Splittings of Boundary Reducible 3-Manifolds","12 pages, 4 figures",,,,"math.GT",,"  In this paper, we shall prove that any Heegaard splitting of a
$\partial$-reducible 3-manifold $M$, say $M=W\cup V$, can be obtained by doing
connected sums, boundary connected sums and self-boundary connected sums from
Heegaard splittings of $n$ manifolds $M_{1},..., M_{n}$ where $M_{i}$ is either
a solid torus or a $\partial$-irreducible manifold. Furthermore, $W\cup V$ is
stabilized if and only if one of the factors is stabilized.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 04:25:18 GMT""}]","2007-05-23"
"math/0409499","Tommaso de Fernex","Tommaso de Fernex and Antonio Lanteri","Bad loci of free linear systems","13 pages; to appear in Adv. Geom",,,,"math.AG",,"  The bad locus of a base-point free linear system L on a normal complex
projective variety X is defined as the subset B(L) of X of points that are not
contained in any irreducible and reduced member of L. In this paper we provide
a geometric description of such locus in terms of the morphism defined by L. In
particular, assume that the dimension of X is at least 2, and that L is the
complete linear system associated to an ample and spanned line bundle. It is
known that in this case B(L) is empty unless X is a surface. Then we prove
that, when the latter occurs, B(L) is not empty if and only if L defines a
morphism onto a two dimensional cone, in which case B(L) is the inverse image
of the vertex of the cone.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 13:23:02 GMT""}]","2007-05-23"
"math/0409500","Tommaso de Fernex","Tommaso de Fernex","Length, multiplicity, and multiplier ideals","15 pages; to appear in Trans. Amer. Math. Soc",,,,"math.AG math.AC",,"  Let (R,m) be an n-dimensional regular local ring, essentially of finite type
over a field of characteristic zero. In this paper we study the relationship
between the singularities of the scheme defined by an m-primary ideal I of R
and the multiplier ideals J(I^c), with c varying among the positive rational
numbers. In particular, we prove that, for every nonnegative integer k, the
Samuel multiplicity of I is greater or equal to (n+k)^n/c^n whenever J(I^c) is
contained in the (k+1)-th power of the maximal ideal m. This formula
generalizes an inequality on log canonical thresholds previously obtained by
Ein, Musta\c{t}\v{a} and the author of this paper (arXiv:math.AG/0205171). A
refined inequality is also shown to hold for small dimensions, and similar
results valid for a generalization of test ideals in positive characteristics
are presented.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 13:33:03 GMT""}]","2007-05-23"
"nlin/0409051","Tomoyuki Takenawa","Tomoyuki Takenawa","Integrability of $n$-dimensional dynamical systems of type $E_7^{(1)}$
  and $E_8^{(1)}$",,,,,"nlin.SI",,"  We propose an $n$-dimensional analogue of elliptic difference Painlev\'e
equation. Some Weyl group acts on a family of rational varieties obtained by
successive blow-ups at $m$ points in $\mpp^n(\mc)$, and in many cases they
include the affine Weyl groups with symmetric Cartan matrices as subgroups. It
is shown that the dynamical systems obtained by translations of these affine
Weyl groups possess commuting flows and that their degrees grow quadratically.
For the $E_7^{(1)}$ and $E_8^{(1)}$ cases, existence of preserved quantities is
investigated. The elliptic difference case is also studied.
","[{""version"":""v1"",""created"":""Sun, 26 Sep 2004 10:39:10 GMT""},{""version"":""v2"",""created"":""Mon, 7 May 2007 12:09:29 GMT""}]","2007-05-23"
"physics/0409134","Alexander Grigorenko","A. N. Grigorenko","Geodesics and distance in classical physics","25 pages","Journal of Geometry and Physics, vol. 86, 94-100, 2014","10.1016/j.geomphys.2014.07.022",,"physics.class-ph physics.gen-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We formulate geodesics on a manifold in terms of a parallel transfer of a
particle state vector transformed by local Lorentz and Yang-Mills symmetry
groups. This formulation leads to an introduction of a canonical one-form the
eigenvalues of which define distance on a manifold. We suggest an action based
on the canonical distance form and apply it to describe classical particles
with spin. Arguments are presented in favour of scaling distance in the
space-time with a scalar field.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 23:56:26 GMT""},{""version"":""v2"",""created"":""Wed, 16 Apr 2014 12:49:34 GMT""}]","2019-01-31"
"quant-ph/0409169","Maurice Robert Kibler","Maurice Robert Kibler (IPNL), Mohammed Daoud (IPNL)","On supersymmetric quantum mechanics","Review paper (31 pages) to be published in: Fundamental World of
  Quantum Chemistry, A Tribute to the Memory of Per-Olov Lowdin, Volume 3, E.
  Brandas and E.S. Kryachko (Eds.), Springer-Verlag, Berlin, 2004",,,,"quant-ph math-ph math.MP",,"  This paper constitutes a review on N=2 fractional supersymmetric Quantum
Mechanics of order k. The presentation is based on the introduction of a
generalized Weyl-Heisenberg algebra W_k. It is shown how a general Hamiltonian
can be associated with the algebra W_k. This general Hamiltonian covers various
supersymmetrical versions of dynamical systems (Morse system, Poschl-Teller
system, fractional supersymmetric oscillator of order k, etc.). The case of
ordinary supersymmetric Quantum Mechanics corresponds to k=2. A connection
between fractional supersymmetric Quantum Mechanics and ordinary supersymmetric
Quantum Mechanics is briefly described. A realization of the algebra W_k, of
the N=2 supercharges and of the corresponding Hamiltonian is given in terms of
deformed-bosons and k-fermions as well as in terms of differential operators.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 16:14:46 GMT""}]","2007-05-23"
"quant-ph/0409170","Terri Yu","Terri M. Yu, Kenneth R. Brown, Isaac L. Chuang","Bounds on the entanglability of thermal states in liquid-state nuclear
  magnetic resonance","REVTeX4, 15 pages, 4 figures (one large figure: 414 K)","Phys. Rev. A 71, 032341 (2005)","10.1103/PhysRevA.71.032341",,"quant-ph",,"  The role of mixed state entanglement in liquid-state nuclear magnetic
resonance (NMR) quantum computation is not yet well-understood. In particular,
despite the success of quantum information processing with NMR, recent work has
shown that quantum states used in most of those experiments were not entangled.
This is because these states, derived by unitary transforms from the thermal
equilibrium state, were too close to the maximally mixed state. We are thus
motivated to determine whether a given NMR state is entanglable - that is, does
there exist a unitary transform that entangles the state? The boundary between
entanglable and nonentanglable thermal states is a function of the spin system
size $N$ and its temperature $T$. We provide new bounds on the location of this
boundary using analytical and numerical methods; our tightest bound scales as
$N \sim T$, giving a lower bound requiring at least $N \sim 22,000$ proton
spins to realize an entanglable thermal state at typical laboratory NMR
magnetic fields. These bounds are tighter than known bounds on the
entanglability of effective pure states.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 18:43:29 GMT""}]","2009-11-10"
"quant-ph/0409171","Michiel de Dood","Michiel J. A. de Dood, William T. M. Irvine, Dirk Bouwmeester","Non-linear photonic crystals as a source of entangled photons","4 pages, 3 figures","Physical Review Letters, 93, 040504 (2004)","10.1103/PhysRevLett.93.040504",,"quant-ph",,"  Non-linear photonic crystals can be used to provide phase-matching for
frequency conversion in optically isotropic materials. The phase-matching
mechanism proposed here is a combination of form birefringence and phase
velocity dispersion in a periodic structure. Since the phase-matching relies on
the geometry of the photonic crystal, it becomes possible to use highly
non-linear materials. This is illustrated considering a one-dimensional
periodic Al$_{0.4}$Ga$_{0.6}$As / air structure for the generation of 1.5
$\mu$m light. We show that phase-matching conditions used in schemes to create
entangled photon pairs can be achieved in photonic crystals.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 21:50:21 GMT""}]","2009-11-10"
"quant-ph/0409172","Emerson Guerra Silva","E. S. Guerra","On the Complementarity Principle and the Uncertainty Principle","6 pages","Optics Communications vol. 234, page 295 (2004)","10.1016/j.optcom.2004.02.012",,"quant-ph",,"  We present a scheme in which we investigate the two-slit experiment and we
show that the principle of complementarity is more fundamental then the
uncertainty principle.
","[{""version"":""v1"",""created"":""Sat, 25 Sep 2004 23:27:51 GMT""},{""version"":""v2"",""created"":""Thu, 23 Dec 2004 11:43:01 GMT""}]","2009-11-10"
